account,caption,datetime,day,followers,following,hashtags,isvideo,link,mentions,no_posts,target_lv,timeofday
eatingnyc,Everyone wish @dpmatts aka Mr. EatingNYC a HAPPY BIRTHDAY! Its also our engagement anniversary ?!!!! 226 days #MakeHerAMatthews,2017-09-06T13:30:57.000Z,Wednesday,281000,452,1,False,https://www.instagram.com/p/BYs4nE6lTMh/?taken-by=eatingnyc,1,2685,1382,midday
eatingnyc,Alright alright alright this was really good ??! #EATINGNYC,2017-09-06T01:49:23.000Z,Wednesday,281000,452,1,False,https://www.instagram.com/p/BYroUpAFg3-/?taken-by=eatingnyc,0,2685,3797,night
eatingnyc,Seriously delish brain food ??@honeybrainslife. #EATINGNYC,2017-09-05T18:44:04.000Z,Tuesday,281000,452,1,False,https://www.instagram.com/p/BYq3piIleCR/?taken-by=eatingnyc,1,2685,1851,evening
bejamin,"Genius loci: appearance is just part of the experience. After a long drive, Oregon with a touch of Nevada and a sprig of Utah.",2017-09-10T01:57:53.000Z,Sunday,276000,274,0,False,https://www.instagram.com/p/BY18eZxHDuA/?taken-by=bejamin,0,285,24458,night
bejamin,"It was a stormy night, and I was feeling restless. Time to go exploring. Slipping the paddle board into dark water, I set off across the bay. There is an interesting contrast between adventures that, due to some very real danger, require clarity and presence of mind, and those that leave room for the imagination to grapple with its own uncharted regions.",2017-09-06T17:39:59.000Z,Wednesday,276000,274,0,False,https://www.instagram.com/p/BYtVHC0nvPb/?taken-by=bejamin,0,285,10907,evening
bejamin,"Two years ago I spent some time exploring these lakes of tropical confusion. Shades of turquoise and blue lead to the deep green of pines not palms. While the view from a kayak is stunning, it's above or below that the scene unfolds. I promised myself a return, and earlier this month, we did just that. Warm sunny weather meant perfect conditions for freediving and flying. Thanks to @chelseakauai's ever perceptive eye in the sky for taking this shot, and the magically mobile #MavicPro from @djiglobal, for making it possible.",2017-09-02T20:43:52.000Z,Saturday,276000,274,1,False,https://www.instagram.com/p/BYjW-SmH1Dk/?taken-by=bejamin,2,285,23618,night
bejamin,Signs of Autumn in the alpine.,2017-08-31T19:23:58.000Z,Thursday,276000,274,0,False,https://www.instagram.com/p/BYeEPS7nr8i/?taken-by=bejamin,0,285,20019,night
bejamin,"Out of this glistening cave wall, flowed a full river, 30 feet in width. Not far later it whirlpooled, completely disappearing beneath a churning moraine of rock and ice rubble.
.
It took us a while to reach this spot, carefully picking our way. Is that surface solid or crumbling and cavernous? At one point I threw a fifty pound boulder onto a slurry of what looked to be passable ice. The rock cashed through and out of view. Nope... not that way.
.
Glaciers, like some wild animal, have a sense of hidden power. In a flash, beauty becomes tenacity. A shimmering surface hides grinding depths of the unknowable. Certainly that's part of the attraction. Stepping into their living world comes with a slight intake of breath, a holding close of ones own fragility, a part of your lungs that won't exhale until back on solid ground. An acute lesson of preservation... self or otherwise; tread with respect; lightly, and wisely.
.
Thankfully it was later, away from the glacier, that our only mishap occurred. @chelseakauai bruised her foot while jumping in a stream to shower off. Giving her a piggyback ride to the car, I was grateful she naturally leaves such a light footprint, and that the Mtn exacted such a light toll for our passage.",2017-08-26T19:59:59.000Z,Saturday,276000,274,0,False,https://www.instagram.com/p/BYRQYwZn2bu/?taken-by=bejamin,1,285,17285,night
bejamin,"It's good to be back in Alaska, surrounded by the anonymous wild.
-
In Seattle, earlier this month, a random phone call turned into a random rendezvous with the ever adventurous @chelseakauai. Over the next two weeks we ditched our our phones; climbed a few peaks, and dove in every possible lake on our way across northern latitudes. Aside from laughs and literary musings, we had plenty of road time to discuss the quirks of creativity. One of my favorite sentiments: Levels of Obscurity. How odd is the path, how known the view? I have appreciation for both the drive ups and the bushwhacks, but have a special gratitude for those willing to get lost in the latter.",2017-08-25T02:25:08.000Z,Friday,276000,274,0,False,https://www.instagram.com/p/BYMy37DnSbj/?taken-by=bejamin,1,285,21644,night
bejamin,"Sometimes I'll just lay on the bottom and trip out. It's only because of direct emotional experiences like this, without a camera, that I have some idea what to search for with one. We often receive the most from Nature, when seeking the least.",2017-07-27T23:22:47.000Z,Thursday,276000,274,0,False,https://www.instagram.com/p/BXEXv4-FO2E/?taken-by=bejamin,0,285,24431,night
bejamin,I have to frequently remind myself that experiencing potentiality can be equally thrilling to actuality. Enjoy every step.,2017-07-24T18:05:26.000Z,Monday,276000,274,0,False,https://www.instagram.com/p/BW8FC3hFMsE/?taken-by=bejamin,0,285,20879,evening
bejamin,"I've been drawn to minimalism lately, and not just visually. Fewer things, fewer thoughts, more space to breathe and be. When life is elemental, there's a lot more room for appreciation.",2017-07-22T02:25:19.000Z,Saturday,276000,274,0,False,https://www.instagram.com/p/BW1P3d4lsyT/?taken-by=bejamin,0,285,23143,night
bejamin,"""Hey, would you guys mind if I took a photo of your camp?"" Sure thing - we chatted while I set up a few shots, never quite seeing each other in the flickering light. Perhaps they were just an apparition, and to them, I might be too.",2017-07-18T19:30:10.000Z,Tuesday,276000,274,0,False,https://www.instagram.com/p/BWsx-OqFopX/?taken-by=bejamin,0,285,19185,night
bejamin,"Passing shapes in the desert... Inspiration is an important part of the creative process. We build on each other's work, we add our uniqueness to the conversation, and attempt to move it forward. This week on @imaginarymagnitude, I'm sharing a few photos that cause me to pause, listen, think, and hopefully create in ways that are not derivative, but cumulative.
.
#imaginarymagnitude",2017-07-06T01:46:20.000Z,Thursday,276000,274,1,False,https://www.instagram.com/p/BWL-r9hF48z/?taken-by=bejamin,1,285,32650,night
bejamin,In the heart of the Pacific you can still find gateways to enchanted worlds.,2017-07-02T21:44:47.000Z,Sunday,276000,274,0,False,https://www.instagram.com/p/BWD0qNnlz8E/?taken-by=bejamin,0,285,23325,night
sashsuicide,#Friday #selfie @suicidegirls,2017-09-02T04:45:10.000Z,Saturday,274000,112,2,False,https://www.instagram.com/p/BYhpQilHgaH/?taken-by=sashsuicide,1,1476,7799,night
sashsuicide,After shooting for @jeweltoned by @millouxsuicide wearing @lululemon + @wearlively #suicidegirls,2017-08-24T15:25:52.000Z,Thursday,274000,112,1,False,https://www.instagram.com/p/BYLnbVhnmkd/?taken-by=sashsuicide,4,1476,5063,midday
sashsuicide,#Sunday ? @suicidegirls,2017-07-31T05:08:02.000Z,Monday,274000,112,1,True,https://www.instagram.com/p/BXMtpOigkqh/?taken-by=sashsuicide,1,1476,20592,morning
sashsuicide,? #spiritanimal #koala @suicidegirls,2017-07-22T20:02:47.000Z,Saturday,274000,112,2,False,https://www.instagram.com/p/BW3I4poALr1/?taken-by=sashsuicide,1,1476,3037,night
sashsuicide,Weekend shoot w/ @tmronin @nike @suicidegirls #airmax #tattoos #rockstarroadtrip,2017-07-12T03:22:31.000Z,Wednesday,274000,112,3,False,https://www.instagram.com/p/BWbmdwMAwHW/?taken-by=sashsuicide,3,1476,7941,night
sashsuicide,Only 3 days left to get @allanamato #seraphbook on @kickstarter. #limitededition artwork by @therealthatpolishguy http://bit.ly/SERAPHbook @suicidegirls,2017-07-03T23:13:05.000Z,Monday,274000,112,2,False,https://www.instagram.com/p/BWGjjy6As6R/?taken-by=sashsuicide,4,1476,3469,night
sashsuicide,By @allanamato for his @kickstarter #seraphbook http://bit.ly/SERAPHbook @suicidegirls @babytattoo,2017-06-24T19:19:26.000Z,Saturday,274000,112,1,False,https://www.instagram.com/p/BVu9qmcgluV/?taken-by=sashsuicide,4,1476,8239,night
sashsuicide,New photoset on @suicidegirls by @darryldarko http://sash.suicidegirls.com #suicidegirls #tattoo #inkedgirls #tattoos #tattooedgirls,2017-06-14T15:38:04.000Z,Wednesday,274000,112,5,False,https://www.instagram.com/p/BVU0YiLg2vU/?taken-by=sashsuicide,2,1476,4434,midday
sashsuicide,Beach #daze ? @suicidegirls,2017-05-30T15:16:17.000Z,Tuesday,274000,112,1,False,https://www.instagram.com/p/BUuJ91fAApD/?taken-by=sashsuicide,1,1476,8439,midday
sashsuicide,Sneak preview from @allanamato's upcoming book #Seraph. Check out our previous collab in #SLIP http://slipseries.com/ @suicidegirls @babytattoo,2017-05-17T15:28:37.000Z,Wednesday,274000,112,2,False,https://www.instagram.com/p/BUMtCy8gO7-/?taken-by=sashsuicide,3,1476,7757,midday
sashsuicide,First day of my 30th year by @liquidscience @suicidegirls,2017-05-06T20:21:45.000Z,Saturday,274000,112,0,False,https://www.instagram.com/p/BTw52LUAOWI/?taken-by=sashsuicide,2,1476,5077,night
sashsuicide,New #hair by @daphnedoesmyhair #balayage #olaplex #wellacolor @edensassoon @olaplex @wellahair @suicidegirls @edenbyedensassoon,2017-05-02T15:33:08.000Z,Tuesday,274000,112,4,False,https://www.instagram.com/p/BTmFou1AaXL/?taken-by=sashsuicide,6,1476,5996,midday
supernewslive,What would your superhero catchphrase be?,2017-09-11T18:46:47.000Z,Monday,271000,1300,0,False,https://www.instagram.com/p/BY6UurGD2RA/?taken-by=supernewslive,0,2570,1647,evening
supernewslive,How was your Saturday night?,2017-09-10T18:25:25.000Z,Sunday,271000,1300,0,False,https://www.instagram.com/p/BY3tfTkjtKT/?taken-by=supernewslive,0,2570,777,evening
supernewslive,"Smile, it's Friday ?
WHAT MONSTER CREEPS YOU OUT?!",2017-09-09T01:55:49.000Z,Saturday,271000,1300,0,False,https://www.instagram.com/p/BYzXcVIjUpE/?taken-by=supernewslive,0,2570,699,night
supernewslive,SPOT THE CLOWN ?,2017-09-09T00:15:33.000Z,Saturday,271000,1300,0,False,https://www.instagram.com/p/BYzL99YDcIf/?taken-by=supernewslive,0,2570,399,night
supernewslive,"@bboyspiderman & @dude_riley clowned around the studio today on #Becoming! Watch our story to see what the life of a creepy clown is REALLY like ?
Makeup by @amberico, @martinipesto & @maccosmetics",2017-09-08T03:18:16.000Z,Friday,271000,1300,1,True,https://www.instagram.com/p/BYw8FXfjBl-/?taken-by=supernewslive,5,2570,3959,night
supernewslive,"@bboyspiderman & @dude_riley clowned around the studio today ? Watch our story to see what the life of a clown is REALLY like!
Makeup by @amberico, @martinipesto & @maccosmetics",2017-09-07T23:34:45.000Z,Thursday,271000,1300,0,False,https://www.instagram.com/p/BYwigPaj-aq/?taken-by=supernewslive,5,2570,736,night
supernewslive,"@instadaniellogan AKA #BobaFett is talking toons with @gregcipes today on #TalkCereal ! Click the link in bio @ 4PM PST to watch the LIVE show, ask Daniel questions, and enter for a chance to win a signed #funkopop ???",2017-09-06T21:24:30.000Z,Wednesday,271000,1300,3,True,https://www.instagram.com/p/BYtuzcTDw84/?taken-by=supernewslive,3,2570,2683,night
supernewslive,What's the last snack your roommate stole from you ?,2017-09-06T18:31:22.000Z,Wednesday,271000,1300,0,True,https://www.instagram.com/p/BYta_SZDnI4/?taken-by=supernewslive,0,2570,9856,evening
supernewslive,@oddnorm floated onto the red carpet premier of @itmovieofficial tonight! To see if he got the ? scared out of him check out our Story!,2017-09-06T05:42:10.000Z,Wednesday,271000,1300,0,False,https://www.instagram.com/p/BYsC9lojWtm/?taken-by=supernewslive,2,2570,302,morning
supernewslive,Walkin' into the office after a 3-day weekend like... ? by @yorkinabox,2017-09-05T18:46:46.000Z,Tuesday,271000,1300,0,False,https://www.instagram.com/p/BYq39SsjCy4/?taken-by=supernewslive,1,2570,1021,evening
supernewslive,Here's a #behindthescenes look at how our resident graphic designer @_penley made her #daenerystargaryen illustration! What do you guys think?!,2017-09-04T17:30:54.000Z,Monday,271000,1300,2,True,https://www.instagram.com/p/BYoKewJj0Zc/?taken-by=supernewslive,1,2570,2934,evening
supernewslive,"""I am the mother of dragons!""
@katrinafox shows us her #daenerystargaryen cosplay this week on #CosplayCloset! Watch our Story for the full transformation ??",2017-09-02T20:23:15.000Z,Saturday,271000,1300,2,False,https://www.instagram.com/p/BYjUnP-DL_C/?taken-by=supernewslive,1,2570,1148,night
clarecrawley,You know it's almost ? fall when the coffee shops + Greenies come out with their Pumpkin Spice everything! I grabbed these for Elbie so he wouldn't feel so left out all PSL season when he tags along. These treats are not only delicious but they help fight plaque and tartar buildup and keep his dragon breath nice and fresh! #GreeniesPUPkinSpice #ad Click the link in my bio to grab them today!,2017-09-08T18:48:10.000Z,Friday,269000,457,2,False,https://www.instagram.com/p/BYymgKfFBcg/?taken-by=clarecrawley,0,884,590,evening
clarecrawley,Is this skateboard for looks or for fun?! Because I'm about to take it for a quick spin and find out !! #illletyouknow#abouttoolliekickflip,2017-09-02T00:41:59.000Z,Saturday,269000,457,2,False,https://www.instagram.com/p/BYhNba-FbCR/?taken-by=clarecrawley,0,884,793,night
clarecrawley,"Since when do paper maps still exist?! ? speaking of things existing, is there a #Waze for hikers app? If not I'm about to patent that bad boy because we got so lost today! #turnleftatthenexttree",2017-08-23T03:33:28.000Z,Wednesday,269000,457,2,False,https://www.instagram.com/p/BYHxGqOlkWO/?taken-by=clarecrawley,0,884,1480,night
clarecrawley,Picky protein people --> ??!! This post is if you are like me and like ? plant based proteins! I found @bobsredmill that I use for breakfast all summer-- Bonus is that it has prebiotic + probiotic fiber so I can start my days feeling good!! #fuelawesomeness#bobsredmill#ad#dairyallergy#plantprotein,2017-08-12T02:57:55.000Z,Saturday,269000,457,5,False,https://www.instagram.com/p/BXrYSpclDAn/?taken-by=clarecrawley,1,884,930,night
clarecrawley,"Good morning FRIDAY!! Just a little monkey business going on over here? (Fully aware it's 10am and not so much morning anymore, but the struggle was reeal this morning!)",2017-08-11T17:06:50.000Z,Friday,269000,457,0,False,https://www.instagram.com/p/BXqUpaIFR_Y/?taken-by=clarecrawley,0,884,1548,evening
clarecrawley,I got a ton of questions about the mini smoothie recipe book that was in my stories yesterday so I though I'd repost it for you guys. It came with my ?protein powder that I got from @bobsredmill! • I'm so guilty of using the same 3 ingreds in my morning smoothies so this helped me switch it up for sure! #oatmeacookie#protein#fuelawesomeness#ad#bobsredmill,2017-08-09T18:57:36.000Z,Wednesday,269000,457,5,False,https://www.instagram.com/p/BXlXu7KlVsn/?taken-by=clarecrawley,1,884,327,evening
clarecrawley,A trail + trees is all I need sometimes?,2017-07-21T22:15:09.000Z,Friday,269000,457,0,False,https://www.instagram.com/p/BW0zPQeFgun/?taken-by=clarecrawley,0,884,2067,night
clarecrawley,My kind of TRIBE ??,2017-07-18T21:51:17.000Z,Tuesday,269000,457,0,False,https://www.instagram.com/p/BWtCHwdl-_C/?taken-by=clarecrawley,0,884,981,night
clarecrawley,Relieved+excited I don't have to think about what’s on the menu for dinner the next few days since my @hellofresh meals just came in this week’s deliveries! My gut (literally) is telling me to go with the Pan-Seared Garlic chicken tonight cause it looks amaze! Bonus:: the best part was there was 0 grocery shopping needed! Make dinner easy and use my code Clare30 for $30 off your first week at hellofresh.com #hellofreshpics #hfparnter #ad #getcooking,2017-07-13T00:12:20.000Z,Thursday,269000,457,4,False,https://www.instagram.com/p/BWd1fmLFgcz/?taken-by=clarecrawley,1,884,853,night
clarecrawley,"Doesn't matter what temp or month it is, Lake Tahoe water will always be freezing!!! <Post-hike icicle toes!> Happy *4th* weekend!!!",2017-07-02T00:33:14.000Z,Sunday,269000,457,0,False,https://www.instagram.com/p/BWBjJJFFG_R/?taken-by=clarecrawley,0,884,1164,night
clarecrawley,"Happy Father's Day to the truest Southern Gentleman! ? My heart still aches so bad missing him, but I know it's the result of how much unconditional love he gave to us. What a blessing to have had that?",2017-06-18T23:38:52.000Z,Sunday,269000,457,0,False,https://www.instagram.com/p/BVf-llQlLn0/?taken-by=clarecrawley,0,884,1495,night
clarecrawley,"Emotionally + physically prepared to sit at the car dealership today while my car gets fixed ••• I can't confirm that I took the rim over a curb, but I am willing to admit that I had to get a new eye prescription recently, sooo....?#timefornewglasses",2017-06-07T17:06:02.000Z,Wednesday,269000,457,1,False,https://www.instagram.com/p/BVC84uQlcgO/?taken-by=clarecrawley,0,884,447,evening
sassyredlipstick,had the most amazing time at the Vogue Retreat during #NYFW! it was so nice to take a break from the nonstop running around and kick up my heels to enjoy a private screening of 'Dior and I' while enjoying yummy treats with my fellow bloggers babes. ? thanks to @marcbeauty for the perfect new palette for fall... a fashionista's staple! ?? #TheRetreat,2017-09-11T16:20:24.000Z,Monday,263000,989,2,False,https://www.instagram.com/p/BY6D-gbhhL9/?taken-by=sassyredlipstick,1,3212,2825,evening
